id,year,city,brand,p1m,weekly,daily,visit,ppa,spending,segmentation,R_score,F_score,M_score,RFM_segment,KMeans_segment
455274,2018,Hồ Chí Minh,The Coffee House,Yes,No,No,3.0,30.0,90.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,1,221,0
455330,2018,Hà Nội,Highlands Coffee,Yes,No,No,3.0,55.0,165.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
455330,2018,Hà Nội,The Coffee House,Yes,No,No,1.0,50.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
455349,2018,Nha Trang,Highlands Coffee,Yes,No,No,1.0,49.0,49.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
455443,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,2.0,40.0,80.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
455461,2018,Nha Trang,Highlands Coffee,Yes,No,No,3.0,35.0,105.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,1,221,0
455491,2018,Hồ Chí Minh,The Coffee House,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
455537,2018,Nha Trang,Highlands Coffee,Yes,No,No,2.0,40.0,80.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
455550,2018,Hồ Chí Minh,Trung Nguyên,Yes,Yes,No,10.0,55.0,550.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
455604,2018,Hà Nội,The Coffee House,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
455712,2018,Hà Nội,Highlands Coffee,Yes,No,No,3.0,40.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
455770,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,4.0,45.0,180.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
455807,2018,Hà Nội,Highlands Coffee,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
455807,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,3.0,50.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
455808,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,8.0,40.0,320.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
455808,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
455815,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,3.0,100.0,300.0,Seg.04 - Super Premium (VND 100K+),2,2,4,224,0
455816,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,4.0,40.0,160.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
456053,2018,Hà Nội,The Coffee House,Yes,No,No,1.0,45.0,45.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
456053,2018,Hà Nội,Highlands Coffee,Yes,No,No,1.0,50.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
456103,2018,Nha Trang,Highlands Coffee,Yes,No,No,2.0,49.0,98.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
456151,2018,Hà Nội,Highlands Coffee,Yes,No,No,3.0,60.0,180.0,Seg.03 - Premium (VND 60K - VND 99K),2,2,3,223,0
456167,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,10.0,39.0,390.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
456175,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,3.0,48.0,144.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
456256,2018,Hà Nội,Trung Nguyên,Yes,No,No,1.0,35.0,35.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
456256,2018,Hà Nội,Highlands Coffee,Yes,No,No,2.0,45.0,90.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
456257,2018,Đà Nẵng,Trung Nguyên,Yes,Yes,No,8.0,30.0,240.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,1,341,1
456394,2018,Đà Nẵng,Highlands Coffee,Yes,Yes,No,8.0,70.0,560.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
456501,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,5.0,29.0,145.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
456538,2018,Hồ Chí Minh,Phúc Long,Yes,Yes,No,8.0,50.0,400.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
456549,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,2.0,49.0,98.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
456562,2018,Hà Nội,Highlands Coffee,Yes,No,No,2.0,70.0,140.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
456562,2018,Hà Nội,The Coffee House,Yes,Yes,No,6.0,60.0,360.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
456563,2018,Hà Nội,Highlands Coffee,Yes,No,No,1.0,60.0,60.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
456563,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,1.0,50.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
456564,2018,Hà Nội,Highlands Coffee,Yes,No,No,1.0,60.0,60.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
456565,2018,Nha Trang,Highlands Coffee,Yes,No,No,1.0,49.0,49.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
456571,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,6.0,50.0,300.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
456572,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,6.0,50.0,300.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
456582,2018,Hồ Chí Minh,The Coffee House,Yes,Yes,No,8.0,35.0,280.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,1,341,1
456584,2018,Hồ Chí Minh,Trung Nguyên,Yes,No,No,1.0,30.0,30.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
456588,2018,Nha Trang,Highlands Coffee,Yes,No,No,1.0,49.0,49.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
456740,2018,Đà Nẵng,Highlands Coffee,Yes,Yes,No,8.0,49.0,392.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
456760,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,8.0,45.0,360.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
456760,2018,Hà Nội,Cộng Cà Phê,Yes,Yes,No,5.0,50.0,250.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
456787,2018,Hồ Chí Minh,Trung Nguyên,Yes,Yes,Yes,21.0,35.0,735.0,Seg.02 - Mass Asp (VND 25K - VND 59K),4,4,1,441,1
456809,2018,Hồ Chí Minh,The Coffee House,Yes,No,No,2.0,45.0,90.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
456910,2018,Nha Trang,Trung Nguyên,Yes,Yes,No,5.0,30.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
456947,2018,Hà Nội,Trung Nguyên,Yes,Yes,No,10.0,45.0,450.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
457102,2018,Đà Nẵng,Highlands Coffee,Yes,Yes,No,6.0,50.0,300.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
457104,2018,Nha Trang,Highlands Coffee,Yes,No,No,3.0,50.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
457128,2018,Hà Nội,The Coffee House,Yes,Yes,No,4.0,35.0,140.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
457214,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,6.0,85.0,510.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,4,344,3
457214,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,1.0,65.0,65.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
457287,2018,Hồ Chí Minh,The Coffee House,Yes,Yes,No,4.0,45.0,180.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
457289,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,6.0,50.0,300.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
457290,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,5.0,50.0,250.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
457300,2018,Hồ Chí Minh,Trung Nguyên,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
457302,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,1.0,59.0,59.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,3,213,2
457338,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,10.0,39.0,390.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
457477,2018,Đà Nẵng,Highlands Coffee,Yes,Yes,No,5.0,50.0,250.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
457498,2018,Hồ Chí Minh,The Coffee House,Yes,No,No,2.0,60.0,120.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
457554,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
457554,2018,Hồ Chí Minh,Starbucks,Yes,No,No,1.0,40.0,40.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
457570,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
457571,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,3.0,60.0,180.0,Seg.03 - Premium (VND 60K - VND 99K),2,2,3,223,0
457583,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
457601,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
457627,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,3.0,50.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
457637,2018,Hồ Chí Minh,Trung Nguyên,Yes,No,No,3.0,50.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
457714,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,4.0,49.0,196.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
457718,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,Yes,20.0,65.0,1300.0,Seg.03 - Premium (VND 60K - VND 99K),4,4,3,443,3
457783,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,6.0,55.0,330.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
458059,2018,Hà Nội,Highlands Coffee,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
458059,2018,Hà Nội,Trung Nguyên,Yes,No,No,2.0,40.0,80.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
458063,2018,Hà Nội,Trung Nguyên,Yes,No,No,2.0,40.0,80.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
458085,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,3.0,50.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
458086,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,2.0,40.0,80.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
458088,2018,Hồ Chí Minh,Starbucks,Yes,No,No,3.0,40.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
458090,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,4.0,40.0,160.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
458090,2018,Hồ Chí Minh,The Coffee House,Yes,Yes,No,4.0,40.0,160.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
458095,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,3.0,50.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
458096,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,10.0,50.0,500.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
458101,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,1.0,58.0,58.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,3,213,2
458126,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,3.0,49.0,147.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
458206,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,8.0,60.0,480.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
458208,2018,Hà Nội,Cộng Cà Phê,Yes,Yes,No,4.0,40.0,160.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
458230,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,7.0,80.0,560.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
458230,2018,Hà Nội,Starbucks,Yes,No,No,3.0,100.0,300.0,Seg.04 - Super Premium (VND 100K+),2,2,4,224,0
458231,2018,Hà Nội,The Coffee House,Yes,Yes,No,4.0,60.0,240.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,3,333,3
458245,2018,Hồ Chí Minh,The Coffee House,Yes,No,No,3.0,40.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
458245,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,1.0,50.0,50.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
458251,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,6.0,39.0,234.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
458253,2018,Hồ Chí Minh,Phúc Long,Yes,No,No,1.0,70.0,70.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
458253,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,1.0,100.0,100.0,Seg.04 - Super Premium (VND 100K+),2,1,4,214,2
458269,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,6.0,49.0,294.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
458361,2018,Hà Nội,Highlands Coffee,Yes,No,No,2.0,100.0,200.0,Seg.04 - Super Premium (VND 100K+),2,1,4,214,2
458361,2018,Hà Nội,The Coffee House,Yes,No,No,3.0,50.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
458399,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,8.0,65.0,520.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
458419,2018,Nha Trang,Highlands Coffee,Yes,Yes,Yes,27.0,50.0,1350.0,Seg.02 - Mass Asp (VND 25K - VND 59K),4,4,2,442,1
458507,2018,Nha Trang,Highlands Coffee,Yes,Yes,No,10.0,39.0,390.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
458546,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,5.0,49.0,245.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
458630,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,2.0,55.0,110.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
458644,2018,Đà Nẵng,Highlands Coffee,Yes,Yes,No,5.0,65.0,325.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,3,333,3
458644,2018,Đà Nẵng,The Coffee House,Yes,No,No,2.0,59.0,118.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,3,213,2
458719,2018,Nha Trang,Highlands Coffee,Yes,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
458770,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,3.0,55.0,165.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
458778,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,10.0,50.0,500.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
458782,2018,Đà Nẵng,Highlands Coffee,Yes,Yes,No,10.0,49.0,490.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
458791,2018,Nha Trang,Highlands Coffee,Yes,No,No,3.0,49.0,147.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
458803,2018,Nha Trang,Highlands Coffee,Yes,No,No,1.0,59.0,59.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,3,213,2
458807,2018,Nha Trang,Highlands Coffee,Yes,Yes,No,4.0,40.0,160.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
458847,2018,Nha Trang,Highlands Coffee,Yes,No,No,1.0,39.0,39.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
458884,2018,Đà Nẵng,The Coffee House,Yes,No,No,2.0,40.0,80.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
458884,2018,Đà Nẵng,Highlands Coffee,Yes,No,No,3.0,40.0,120.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
458907,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,4.0,49.0,196.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
458909,2018,Nha Trang,Highlands Coffee,Yes,Yes,No,8.0,59.0,472.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,3,343,3
458932,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,4.0,55.0,220.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
459025,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,3.0,49.0,147.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
459038,2018,Hà Nội,Highlands Coffee,Yes,No,No,1.0,36.0,36.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
459054,2018,Hà Nội,Cộng Cà Phê,Yes,Yes,No,5.0,45.0,225.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
459113,2018,Hồ Chí Minh,The Coffee House,Yes,Yes,No,4.0,70.0,280.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,3,333,3
459147,2018,Hồ Chí Minh,Phúc Long,Yes,No,No,2.0,45.0,90.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
459147,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,4.0,29.0,116.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
459161,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,2.0,55.0,110.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
459161,2018,Hồ Chí Minh,Starbucks,Yes,No,No,2.0,55.0,110.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
459274,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,4.0,29.0,116.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
459289,2018,Đà Nẵng,Highlands Coffee,Yes,Yes,No,12.0,50.0,600.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
459292,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,4.0,29.0,116.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
459316,2018,Hồ Chí Minh,Starbucks,Yes,Yes,No,4.0,65.0,260.0,Seg.03 - Premium (VND 60K - VND 99K),3,3,3,333,3
459356,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,5.0,29.0,145.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,1,331,1
459480,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,4.0,49.0,196.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
459630,2018,Hồ Chí Minh,The Coffee House,Yes,Yes,No,5.0,40.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
459635,2018,Hồ Chí Minh,Phúc Long,Yes,Yes,No,8.0,45.0,360.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
459636,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,8.0,55.0,440.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
459659,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,3.0,45.0,135.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
459676,2018,Hà Nội,Trung Nguyên,Yes,No,No,3.0,30.0,90.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,1,221,0
459676,2018,Hà Nội,Highlands Coffee,Yes,No,No,2.0,39.0,78.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
459681,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,3.0,60.0,180.0,Seg.03 - Premium (VND 60K - VND 99K),2,2,3,223,0
459682,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,4.0,40.0,160.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
459709,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,5.0,39.0,195.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
459806,2018,Hồ Chí Minh,Highlands Coffee,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
459811,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,Yes,25.0,50.0,1250.0,Seg.02 - Mass Asp (VND 25K - VND 59K),4,4,2,442,1
459834,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,6.0,50.0,300.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
459834,2018,Hà Nội,Cộng Cà Phê,Yes,Yes,No,4.0,50.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
459898,2018,Đà Nẵng,Highlands Coffee,Yes,Yes,No,10.0,49.0,490.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
459927,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
459927,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,8.0,39.0,312.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
459934,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,1.0,40.0,40.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
459970,2018,Hà Nội,The Coffee House,Yes,No,No,1.0,45.0,45.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
459970,2018,Hà Nội,Highlands Coffee,Yes,No,No,3.0,50.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
459972,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,1.0,40.0,40.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
459972,2018,Hà Nội,The Coffee House,Yes,No,No,3.0,45.0,135.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
459974,2018,Hà Nội,Highlands Coffee,Yes,No,No,3.0,50.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
459975,2018,Hà Nội,Highlands Coffee,Yes,No,No,2.0,55.0,110.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,2,212,2
459985,2018,Đà Nẵng,Highlands Coffee,Yes,Yes,No,10.0,39.0,390.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
460006,2018,Hà Nội,Starbucks,Yes,Yes,No,4.0,110.0,440.0,Seg.04 - Super Premium (VND 100K+),3,3,4,334,3
460006,2018,Hà Nội,Cộng Cà Phê,Yes,Yes,No,6.0,65.0,390.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
460008,2018,Hà Nội,The Coffee House,Yes,No,No,3.0,55.0,165.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,2,222,0
460009,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,3.0,30.0,90.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,1,221,0
460010,2018,Hà Nội,Highlands Coffee,Yes,No,No,1.0,65.0,65.0,Seg.03 - Premium (VND 60K - VND 99K),2,1,3,213,2
460031,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,7.0,49.0,343.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
460061,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,3.0,35.0,105.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,1,221,0
460061,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,6.0,65.0,390.0,Seg.03 - Premium (VND 60K - VND 99K),3,4,3,343,3
460080,2018,Đà Nẵng,The Coffee House,Yes,Yes,No,5.0,45.0,225.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
460094,2018,Đà Nẵng,Highlands Coffee,Yes,Yes,No,9.0,49.0,441.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
460096,2018,Hà Nội,Trung Nguyên,Yes,Yes,No,12.0,35.0,420.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,1,341,1
460096,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,3.0,35.0,105.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,2,1,221,0
460140,2018,Đà Nẵng,Highlands Coffee,Yes,Yes,No,10.0,50.0,500.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,4,2,342,1
460141,2018,Hà Nội,Highlands Coffee,Yes,Yes,No,5.0,50.0,250.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
460160,2018,Hà Nội,The Coffee House,Yes,No,No,1.0,30.0,30.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
460160,2018,Hà Nội,Cộng Cà Phê,Yes,No,No,2.0,35.0,70.0,Seg.02 - Mass Asp (VND 25K - VND 59K),2,1,1,211,2
460164,2018,Hồ Chí Minh,Highlands Coffee,Yes,Yes,No,4.0,49.0,196.0,Seg.02 - Mass Asp (VND 25K - VND 59K),3,3,2,332,1
