id,city,companion_group,year
811598,Nha Trang,Colleagues / Business partner,2019
811652,Cần Thơ,Friends,2019
811683,Hà Nội,Friends,2019
811683,Hà Nội,Colleagues / Business partner,2019
811683,Hà Nội,Boyfriend / Girlfriend,2019
811683,Hà Nội,Family,2019
811712,Hà Nội,Boyfriend / Girlfriend,2019
811712,Hà Nội,Friends,2019
811745,Hồ Chí Minh,Friends,2019
811747,Hồ Chí Minh,Alone,2019
811761,Cần Thơ,Friends,2019
811761,Cần Thơ,Family,2019
811761,Cần Thơ,Colleagues / Business partner,2019
811778,Cần Thơ,Friends,2019
811784,Cần Thơ,Boyfriend / Girlfriend,2019
811784,Cần Thơ,Friends,2019
811789,Nha Trang,Family,2019
811789,Nha Trang,Friends,2019
811789,Nha Trang,Family,2019
811789,Nha Trang,Family,2019
811797,Nha Trang,Alone,2019
811815,Nha Trang,Friends,2019
811821,Nha Trang,Friends,2019
811860,Cần Thơ,Friends,2019
811879,Hồ Chí Minh,Friends,2019
811880,Hà Nội,Colleagues / Business partner,2019
811880,Hà Nội,Friends,2019
811887,Hồ Chí Minh,Family,2019
811906,Nha Trang,Colleagues / Business partner,2019
811906,Nha Trang,Friends,2019
811925,Nha Trang,Friends,2019
811925,Nha Trang,Colleagues / Business partner,2019
811950,Nha Trang,Colleagues / Business partner,2019
811950,Nha Trang,Friends,2019
812015,Cần Thơ,Family,2019
812038,Hà Nội,Friends,2019
812042,Hồ Chí Minh,Family,2019
812050,Hồ Chí Minh,Family,2019
812057,Hà Nội,Friends,2019
812057,Hà Nội,Family,2019
812057,Hà Nội,Family,2019
812081,Hà Nội,Friends,2019
812098,Hồ Chí Minh,Colleagues / Business partner,2019
812098,Hồ Chí Minh,Family,2019
812098,Hồ Chí Minh,Friends,2019
812098,Hồ Chí Minh,Boyfriend / Girlfriend,2019
812103,Cần Thơ,Friends,2019
812103,Cần Thơ,Colleagues / Business partner,2019
812103,Cần Thơ,Family,2019
812119,Nha Trang,Friends,2019
812119,Nha Trang,Family,2019
812162,Hồ Chí Minh,Alone,2019
812174,Hồ Chí Minh,Alone,2019
812174,Hồ Chí Minh,Family,2019
812174,Hồ Chí Minh,Friends,2019
812179,Cần Thơ,Friends,2019
812183,Hồ Chí Minh,Friends,2019
812189,Hà Nội,Friends,2019
812189,Hà Nội,Colleagues / Business partner,2019
812228,Đà Nẵng,Family,2019
812228,Đà Nẵng,Friends,2019
812228,Đà Nẵng,Family,2019
812235,Đà Nẵng,Friends,2019
812244,Đà Nẵng,Family,2019
812251,Cần Thơ,Colleagues / Business partner,2019
812251,Cần Thơ,Family,2019
812251,Cần Thơ,Friends,2019
812257,Hồ Chí Minh,Friends,2019
812283,Cần Thơ,Alone,2019
812286,Hà Nội,Colleagues / Business partner,2019
812286,Hà Nội,Family,2019
812286,Hà Nội,Friends,2019
812291,Hồ Chí Minh,Colleagues / Business partner,2019
812292,Hồ Chí Minh,Family,2019
812351,Hà Nội,Friends,2019
812351,Hà Nội,Family,2019
812354,Hà Nội,Family,2019
812367,Đà Nẵng,Family,2019
812367,Đà Nẵng,Friends,2019
812379,Cần Thơ,Alone,2019
812388,Hồ Chí Minh,Friends,2019
812391,Hồ Chí Minh,Friends,2019
812401,Cần Thơ,Friends,2019
812412,Đà Nẵng,Alone,2019
812412,Đà Nẵng,Friends,2019
812421,Nha Trang,Family,2019
812421,Nha Trang,Family,2019
812472,Hồ Chí Minh,Alone,2019
812473,Cần Thơ,Alone,2019
812473,Cần Thơ,Colleagues / Business partner,2019
812473,Cần Thơ,Family,2019
812473,Cần Thơ,Friends,2019
812529,Nha Trang,Friends,2019
812529,Nha Trang,Alone,2019
812533,Nha Trang,Friends,2019
812546,Hồ Chí Minh,Family,2019
812546,Hồ Chí Minh,Friends,2019
812546,Hồ Chí Minh,Family,2019
812635,Hà Nội,Friends,2019
812638,Hồ Chí Minh,Friends,2019
812675,Hà Nội,Family,2019
812675,Hà Nội,Friends,2019
812675,Hà Nội,Family,2019
812697,Nha Trang,Friends,2019
812745,Nha Trang,Friends,2019
812749,Đà Nẵng,Friends,2019
812749,Đà Nẵng,Alone,2019
812774,Hà Nội,Friends,2019
812778,Hà Nội,Boyfriend / Girlfriend,2019
812778,Hà Nội,Family,2019
812778,Hà Nội,Family,2019
812778,Hà Nội,Family,2019
812778,Hà Nội,Colleagues / Business partner,2019
812778,Hà Nội,Friends,2019
812779,Hà Nội,Family,2019
812779,Hà Nội,Friends,2019
812779,Hà Nội,Family,2019
812779,Hà Nội,Family,2019
812784,Hà Nội,Family,2019
812784,Hà Nội,Family,2019
812784,Hà Nội,Friends,2019
812786,Hồ Chí Minh,Friends,2019
812786,Hồ Chí Minh,Family,2019
812792,Cần Thơ,Family,2019
812792,Cần Thơ,Family,2019
812802,Nha Trang,Friends,2019
812814,Hải Phòng,Friends,2019
812818,Hải Phòng,Family,2019
812818,Hải Phòng,Family,2019
812847,Đà Nẵng,Colleagues / Business partner,2019
812882,Hà Nội,Alone,2019
812882,Hà Nội,Friends,2019
812886,Hồ Chí Minh,Friends,2019
812886,Hồ Chí Minh,Family,2019
812923,Hà Nội,Alone,2019
812924,Đà Nẵng,Alone,2019
812924,Đà Nẵng,Friends,2019
812924,Đà Nẵng,Family,2019
812927,Hồ Chí Minh,Alone,2019
812927,Hồ Chí Minh,Family,2019
812927,Hồ Chí Minh,Friends,2019
813125,Nha Trang,Family,2019
813125,Nha Trang,Family,2019
813125,Nha Trang,Friends,2019
813135,Nha Trang,Friends,2019
813146,Hà Nội,Friends,2019
813146,Hà Nội,Colleagues / Business partner,2019
813146,Hà Nội,Family,2019
813152,Hà Nội,Friends,2019
813155,Hà Nội,Friends,2019
813203,Nha Trang,Friends,2019
813209,Hà Nội,Family,2019
813209,Hà Nội,Colleagues / Business partner,2019
813209,Hà Nội,Family,2019
813209,Hà Nội,Friends,2019
813222,Hồ Chí Minh,Alone,2019
813247,Đà Nẵng,Alone,2019
813247,Đà Nẵng,Friends,2019
813278,Hà Nội,Friends,2019
813278,Hà Nội,Family,2019
813281,Hà Nội,Friends,2019
813281,Hà Nội,Family,2019
813281,Hà Nội,Colleagues / Business partner,2019
813286,Hà Nội,Friends,2019
813320,Hải Phòng,Family,2019
813320,Hải Phòng,Friends,2019
813388,Nha Trang,Friends,2019
813388,Nha Trang,Family,2019
813465,Hồ Chí Minh,Family,2019
813467,Hà Nội,Family,2019
813467,Hà Nội,Colleagues / Business partner,2019
813467,Hà Nội,Family,2019
813467,Hà Nội,Friends,2019
813483,Nha Trang,Alone,2019
813483,Nha Trang,Friends,2019
813493,Hồ Chí Minh,Friends,2019
813495,Nha Trang,Friends,2019
813534,Hà Nội,Friends,2019
813534,Hà Nội,Colleagues / Business partner,2019
813595,Nha Trang,Friends,2019
813595,Nha Trang,Family,2019
813595,Nha Trang,Family,2019
813600,Hà Nội,Family,2019
813600,Hà Nội,Family,2019
813600,Hà Nội,Colleagues / Business partner,2019
813600,Hà Nội,Friends,2019
813606,Nha Trang,Colleagues / Business partner,2019
813606,Nha Trang,Friends,2019
813608,Hà Nội,Friends,2019
813608,Hà Nội,Colleagues / Business partner,2019
813608,Hà Nội,Family,2019
813616,Nha Trang,Friends,2019
813617,Hà Nội,Friends,2019
813645,Hà Nội,Friends,2019
813645,Hà Nội,Colleagues / Business partner,2019
813645,Hà Nội,Boyfriend / Girlfriend,2019
813654,Hà Nội,Colleagues / Business partner,2019
813654,Hà Nội,Family,2019
813654,Hà Nội,Friends,2019
813663,Hà Nội,Family,2019
813663,Hà Nội,Family,2019
813675,Hà Nội,Friends,2019
813675,Hà Nội,Family,2019
813684,Hồ Chí Minh,Friends,2019
813684,Hồ Chí Minh,Family,2019
813765,Hồ Chí Minh,Alone,2019
813788,Hà Nội,Family,2019
813788,Hà Nội,Friends,2019
813797,Nha Trang,Friends,2019
813797,Nha Trang,Colleagues / Business partner,2019
813797,Nha Trang,Family,2019
813797,Nha Trang,Family,2019
813840,Nha Trang,Friends,2019
813841,Nha Trang,Colleagues / Business partner,2019
813841,Nha Trang,Friends,2019
813857,Đà Nẵng,Boyfriend / Girlfriend,2019
813857,Đà Nẵng,Friends,2019
813860,Nha Trang,Friends,2019
813860,Nha Trang,Colleagues / Business partner,2019
813875,Hà Nội,Colleagues / Business partner,2019
813918,Hà Nội,Friends,2019
813918,Hà Nội,Colleagues / Business partner,2019
813923,Hà Nội,Family,2019
813923,Hà Nội,Colleagues / Business partner,2019
813923,Hà Nội,Friends,2019
813930,Hà Nội,Friends,2019
813931,Nha Trang,Friends,2019
813931,Nha Trang,Colleagues / Business partner,2019
813936,Nha Trang,Colleagues / Business partner,2019
813936,Nha Trang,Friends,2019
813940,Hà Nội,Friends,2019
813940,Hà Nội,Colleagues / Business partner,2019
813946,Nha Trang,Friends,2019
813948,Hồ Chí Minh,Colleagues / Business partner,2019
813948,Hồ Chí Minh,Alone,2019
813948,Hồ Chí Minh,Boyfriend / Girlfriend,2019
813948,Hồ Chí Minh,Friends,2019
813950,Hà Nội,Friends,2019
813950,Hà Nội,Boyfriend / Girlfriend,2019
813952,Nha Trang,Friends,2019
813973,Hà Nội,Family,2019
813973,Hà Nội,Friends,2019
813994,Nha Trang,Friends,2019
814000,Cần Thơ,Alone,2019
814000,Cần Thơ,Colleagues / Business partner,2019
814005,Hà Nội,Friends,2019
814010,Hà Nội,Friends,2019
814011,Hà Nội,Family,2019
814011,Hà Nội,Friends,2019
814014,Hà Nội,Friends,2019
814014,Hà Nội,Colleagues / Business partner,2019
814016,Cần Thơ,Friends,2019
814041,Hà Nội,Friends,2019
814042,Nha Trang,Friends,2019
814042,Nha Trang,Colleagues / Business partner,2019
814042,Nha Trang,Family,2019
814045,Nha Trang,Friends,2019
814047,Hà Nội,Friends,2019
814047,Hà Nội,Family,2019
814055,Hải Phòng,Family,2019
814055,Hải Phòng,Friends,2019
814071,Hà Nội,Friends,2019
814071,Hà Nội,Family,2019
814096,Đà Nẵng,Family,2019
814096,Đà Nẵng,Colleagues / Business partner,2019
814096,Đà Nẵng,Friends,2019
814096,Đà Nẵng,Family,2019
814096,Đà Nẵng,Family,2019
814096,Đà Nẵng,Family,2019
814106,Hồ Chí Minh,Family,2019
814106,Hồ Chí Minh,Family,2019
814118,Cần Thơ,Colleagues / Business partner,2019
814118,Cần Thơ,Friends,2019
814121,Hà Nội,Friends,2019
814121,Hà Nội,Family,2019
814156,Hà Nội,Family,2019
814156,Hà Nội,Friends,2019
814156,Hà Nội,Colleagues / Business partner,2019
814183,Cần Thơ,Boyfriend / Girlfriend,2019
814183,Cần Thơ,Friends,2019
814276,Hà Nội,Friends,2019
814276,Hà Nội,Boyfriend / Girlfriend,2019
814318,Nha Trang,Family,2019
814318,Nha Trang,Friends,2019
814329,Nha Trang,Friends,2019
814329,Nha Trang,Colleagues / Business partner,2019
814351,Cần Thơ,Family,2019
814351,Cần Thơ,Friends,2019
814392,Cần Thơ,Friends,2019
814392,Cần Thơ,Family,2019
814442,Hà Nội,Friends,2019
814442,Hà Nội,Family,2019
814442,Hà Nội,Family,2019
814453,Hải Phòng,Family,2019
814453,Hải Phòng,Family,2019
814453,Hải Phòng,Colleagues / Business partner,2019
814453,Hải Phòng,Friends,2019
814468,Hà Nội,Alone,2019
814486,Hà Nội,Friends,2019
814486,Hà Nội,Boyfriend / Girlfriend,2019
814492,Hồ Chí Minh,Friends,2019
814497,Hồ Chí Minh,Colleagues / Business partner,2019
814497,Hồ Chí Minh,Alone,2019
814497,Hồ Chí Minh,Family,2019
814497,Hồ Chí Minh,Friends,2019
814534,Cần Thơ,Friends,2019
814560,Hải Phòng,Friends,2019
814585,Hà Nội,Family,2019
814585,Hà Nội,Friends,2019
814585,Hà Nội,Family,2019
814585,Hà Nội,Family,2019
814630,Hồ Chí Minh,Friends,2019
814630,Hồ Chí Minh,Family,2019
814630,Hồ Chí Minh,Family,2019
814640,Nha Trang,Family,2019
814640,Nha Trang,Family,2019
814640,Nha Trang,Family,2019
814651,Hà Nội,Friends,2019
814651,Hà Nội,Colleagues / Business partner,2019
814673,Hải Phòng,Friends,2019
814680,Cần Thơ,Family,2019
814686,Hà Nội,Friends,2019
814686,Hà Nội,Family,2019
814695,Cần Thơ,Alone,2019
814695,Cần Thơ,Friends,2019
814695,Cần Thơ,Boyfriend / Girlfriend,2019
814713,Hải Phòng,Alone,2019
814738,Hà Nội,Friends,2019
814741,Cần Thơ,Family,2019
814741,Cần Thơ,Friends,2019
814741,Cần Thơ,Family,2019
814750,Nha Trang,Friends,2019
814781,Hà Nội,Colleagues / Business partner,2019
814781,Hà Nội,Friends,2019
814825,Hồ Chí Minh,Family,2019
814827,Hà Nội,Family,2019
814827,Hà Nội,Friends,2019
814832,Hồ Chí Minh,Boyfriend / Girlfriend,2019
814832,Hồ Chí Minh,Colleagues / Business partner,2019
814832,Hồ Chí Minh,Friends,2019
814832,Hồ Chí Minh,Family,2019
814832,Hồ Chí Minh,Family,2019
814893,Hải Phòng,Family,2019
814893,Hải Phòng,Friends,2019
814909,Hải Phòng,Friends,2019
814913,Hồ Chí Minh,Family,2019
814913,Hồ Chí Minh,Family,2019
814927,Cần Thơ,Friends,2019
814945,Cần Thơ,Family,2019
814945,Cần Thơ,Friends,2019
814952,Cần Thơ,Alone,2019
814990,Cần Thơ,Alone,2019
814990,Cần Thơ,Friends,2019
815053,Hồ Chí Minh,Boyfriend / Girlfriend,2019
815053,Hồ Chí Minh,Friends,2019
815056,Đà Nẵng,Friends,2019
815068,Hà Nội,Family,2019
815099,Hồ Chí Minh,Friends,2019
815142,Cần Thơ,Family,2019
815142,Cần Thơ,Friends,2019
815142,Cần Thơ,Family,2019
815142,Cần Thơ,Family,2019
815191,Hà Nội,Family,2019
815191,Hà Nội,Family,2019
815191,Hà Nội,Friends,2019
815354,Cần Thơ,Friends,2019
815354,Cần Thơ,Colleagues / Business partner,2019
815354,Cần Thơ,Alone,2019
815381,Cần Thơ,Alone,2019
815381,Cần Thơ,Family,2019
815381,Cần Thơ,Friends,2019
815381,Cần Thơ,Colleagues / Business partner,2019
815381,Cần Thơ,Family,2019
815381,Cần Thơ,Boyfriend / Girlfriend,2019
815381,Cần Thơ,Family,2019
815388,Cần Thơ,Family,2019
815388,Cần Thơ,Family,2019
815388,Cần Thơ,Alone,2019
815388,Cần Thơ,Friends,2019
815388,Cần Thơ,Colleagues / Business partner,2019
815388,Cần Thơ,Family,2019
815388,Cần Thơ,Family,2019
815392,Cần Thơ,Family,2019
815392,Cần Thơ,Family,2019
815392,Cần Thơ,Family,2019
815392,Cần Thơ,Friends,2019
815438,Hà Nội,Friends,2019
815438,Hà Nội,Colleagues / Business partner,2019
815447,Cần Thơ,Family,2019
815447,Cần Thơ,Alone,2019
815447,Cần Thơ,Friends,2019
815453,Hà Nội,Colleagues / Business partner,2019
815453,Hà Nội,Friends,2019
815453,Hà Nội,Family,2019
815453,Hà Nội,Family,2019
815455,Hà Nội,Colleagues / Business partner,2019
815455,Hà Nội,Friends,2019
815457,Hồ Chí Minh,Alone,2019
815550,Cần Thơ,Family,2019
815550,Cần Thơ,Family,2019
815550,Cần Thơ,Family,2019
815550,Cần Thơ,Family,2019
815550,Cần Thơ,Friends,2019
815596,Đà Nẵng,Friends,2019
815603,Nha Trang,Friends,2019
815623,Đà Nẵng,Friends,2019
815623,Đà Nẵng,Family,2019
815634,Hồ Chí Minh,Friends,2019
815634,Hồ Chí Minh,Boyfriend / Girlfriend,2019
815637,Hồ Chí Minh,Friends,2019
815639,Hà Nội,Friends,2019
815639,Hà Nội,Family,2019
815641,Hà Nội,Friends,2019
815653,Hà Nội,Friends,2019
815654,Hà Nội,Friends,2019
815654,Hà Nội,Boyfriend / Girlfriend,2019
815658,Hà Nội,Friends,2019
815670,Hà Nội,Colleagues / Business partner,2019
815670,Hà Nội,Boyfriend / Girlfriend,2019
815670,Hà Nội,Friends,2019
815682,Hồ Chí Minh,Alone,2019
815682,Hồ Chí Minh,Friends,2019
815682,Hồ Chí Minh,Colleagues / Business partner,2019
815685,Nha Trang,Friends,2019
815689,Hồ Chí Minh,Friends,2019
815706,Cần Thơ,Friends,2019
815706,Cần Thơ,Colleagues / Business partner,2019
815706,Cần Thơ,Family,2019
815706,Cần Thơ,Family,2019
815706,Cần Thơ,Family,2019
815706,Cần Thơ,Family,2019
815706,Cần Thơ,Alone,2019
815711,Hồ Chí Minh,Family,2019
815711,Hồ Chí Minh,Boyfriend / Girlfriend,2019
815711,Hồ Chí Minh,Friends,2019
815715,Cần Thơ,Alone,2019
815715,Cần Thơ,Friends,2019
815715,Cần Thơ,Colleagues / Business partner,2019
815715,Cần Thơ,Boyfriend / Girlfriend,2019
815730,Hà Nội,Friends,2019
815746,Đà Nẵng,Friends,2019
815755,Nha Trang,Friends,2019
815767,Nha Trang,Family,2019
815767,Nha Trang,Family,2019
815767,Nha Trang,Friends,2019
815803,Hà Nội,Family,2019
815803,Hà Nội,Friends,2019
815814,Hồ Chí Minh,Colleagues / Business partner,2019
815814,Hồ Chí Minh,Friends,2019
815824,Hà Nội,Friends,2019
815824,Hà Nội,Family,2019
815842,Cần Thơ,Friends,2019
815842,Cần Thơ,Family,2019
815842,Cần Thơ,Family,2019
815842,Cần Thơ,Family,2019
815842,Cần Thơ,Colleagues / Business partner,2019
815842,Cần Thơ,Family,2019
815842,Cần Thơ,Family,2019
815849,Cần Thơ,Family,2019
815849,Cần Thơ,Family,2019
815849,Cần Thơ,Alone,2019
815849,Cần Thơ,Colleagues / Business partner,2019
815849,Cần Thơ,Family,2019
815849,Cần Thơ,Family,2019
815849,Cần Thơ,Friends,2019
815854,Đà Nẵng,Friends,2019
815899,Hà Nội,Friends,2019
815899,Hà Nội,Family,2019
815920,Nha Trang,Family,2019
815920,Nha Trang,Family,2019
815920,Nha Trang,Family,2019
815929,Nha Trang,Friends,2019
815960,Đà Nẵng,Friends,2019
815970,Cần Thơ,Family,2019
815970,Cần Thơ,Friends,2019
815970,Cần Thơ,Family,2019
815990,Cần Thơ,Family,2019
815992,Hồ Chí Minh,Friends,2019
815994,Cần Thơ,Family,2019
815994,Cần Thơ,Family,2019
815994,Cần Thơ,Family,2019
815994,Cần Thơ,Family,2019
815994,Cần Thơ,Alone,2019
815994,Cần Thơ,Colleagues / Business partner,2019
815994,Cần Thơ,Friends,2019
816003,Cần Thơ,Colleagues / Business partner,2019
816006,Hồ Chí Minh,Family,2019
816006,Hồ Chí Minh,Family,2019
816006,Hồ Chí Minh,Friends,2019
816007,Nha Trang,Family,2019
816007,Nha Trang,Friends,2019
816007,Nha Trang,Family,2019
816008,Hà Nội,Family,2019
816008,Hà Nội,Friends,2019
816052,Hà Nội,Friends,2019
816054,Nha Trang,Friends,2019
816075,Nha Trang,Friends,2019
816075,Nha Trang,Colleagues / Business partner,2019
816080,Cần Thơ,Alone,2019
816080,Cần Thơ,Friends,2019
816080,Cần Thơ,Family,2019
816080,Cần Thơ,Family,2019
816083,Hà Nội,Boyfriend / Girlfriend,2019
816083,Hà Nội,Friends,2019
816085,Hà Nội,Friends,2019
816087,Cần Thơ,Colleagues / Business partner,2019
816087,Cần Thơ,Friends,2019
816088,Hồ Chí Minh,Colleagues / Business partner,2019
816088,Hồ Chí Minh,Family,2019
816088,Hồ Chí Minh,Friends,2019
816088,Hồ Chí Minh,Family,2019
816089,Nha Trang,Alone,2019
816091,Hà Nội,Friends,2019
816092,Hà Nội,Family,2019
816092,Hà Nội,Friends,2019
816092,Hà Nội,Colleagues / Business partner,2019
816095,Hồ Chí Minh,Family,2019
816095,Hồ Chí Minh,Alone,2019
816107,Hà Nội,Family,2019
816107,Hà Nội,Friends,2019
816112,Hà Nội,Friends,2019
816112,Hà Nội,Family,2019
816115,Nha Trang,Boyfriend / Girlfriend,2019
816115,Nha Trang,Friends,2019
816116,Đà Nẵng,Friends,2019
816116,Đà Nẵng,Family,2019
816135,Hà Nội,Family,2019
816135,Hà Nội,Family,2019
816135,Hà Nội,Family,2019
816135,Hà Nội,Family,2019
816135,Hà Nội,Friends,2019
816148,Hà Nội,Colleagues / Business partner,2019
816148,Hà Nội,Family,2019
816151,Đà Nẵng,Family,2019
816151,Đà Nẵng,Friends,2019
816157,Hà Nội,Friends,2019
816165,Hải Phòng,Family,2019
816165,Hải Phòng,Family,2019
816183,Cần Thơ,Colleagues / Business partner,2019
816183,Cần Thơ,Family,2019
816183,Cần Thơ,Alone,2019
816183,Cần Thơ,Family,2019
816183,Cần Thơ,Family,2019
816183,Cần Thơ,Family,2019
816184,Cần Thơ,Boyfriend / Girlfriend,2019
816184,Cần Thơ,Friends,2019
816184,Cần Thơ,Alone,2019
816184,Cần Thơ,Colleagues / Business partner,2019
816185,Hồ Chí Minh,Friends,2019
816196,Hà Nội,Family,2019
816196,Hà Nội,Friends,2019
816197,Cần Thơ,Friends,2019
816230,Hà Nội,Friends,2019
816239,Hà Nội,Family,2019
816239,Hà Nội,Family,2019
816241,Nha Trang,Family,2019
816241,Nha Trang,Friends,2019
816241,Nha Trang,Family,2019
816244,Nha Trang,Friends,2019
816248,Hà Nội,Friends,2019
816248,Hà Nội,Colleagues / Business partner,2019
816248,Hà Nội,Family,2019
816251,Hà Nội,Colleagues / Business partner,2019
816251,Hà Nội,Friends,2019
816251,Hà Nội,Family,2019
816252,Nha Trang,Friends,2019
816254,Hà Nội,Family,2019
816254,Hà Nội,Colleagues / Business partner,2019
816254,Hà Nội,Friends,2019
816264,Đà Nẵng,Friends,2019
816276,Hà Nội,Family,2019
816276,Hà Nội,Family,2019
816276,Hà Nội,Colleagues / Business partner,2019
816276,Hà Nội,Friends,2019
816284,Cần Thơ,Family,2019
816284,Cần Thơ,Friends,2019
