ID,Year,City,Brand,Spontaneous,Awareness,Trial,P3M,P1M,Comprehension,Brand_Likability,Weekly,Daily,Fre#visit,PPA,Spending,Segmentation,NPS#P3M,NPS#P3M#Group,Spending_use
140776,2017,Hồ Chí Minh,Milano,,Milano,Milano,Milano,,,,,,,,,,9.0,Promoter,
112542,2017,Hồ Chí Minh,The Coffee House,,The Coffee House,,,,,,,,,,,,,,
123372,2017,Hà Nội,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,,,,,,,,,,
107908,2017,Cần Thơ,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,,,,,,,,
733574,2019,Hà Nội,Trung Nguyên,,Trung Nguyên,,,,Know a little,,,,,,,,,,
825143,2019,Hải Phòng,Other 2,Other,Other,Other,Other,,Know it well,Other,,,,,,,,,
429262,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,2.0,65.0,130.0,Seg.03 - Premium (VND 60K - VND 99K),10.0,Promoter,130.0
352981,2018,Hồ Chí Minh,Milano,,Milano,Milano,,,,,,,,,,,,,
459356,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,Highlands Coffee,,5.0,29.0,145.0,Seg.02 - Mass Asp (VND 25K - VND 59K),10.0,Promoter,145.0
135087,2017,Hà Nội,Highlands Coffee,,Highlands Coffee,,,,,,,,,,,,,,
447767,2018,Hà Nội,The Coffee House,,The Coffee House,The Coffee House,,,,,,,,,,,,,
836365,2019,Cần Thơ,Trung Nguyên,,Trung Nguyên,Trung Nguyên,,,Know a little,,,,,,,,,,
727622,2019,Hải Phòng,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,Know a little,,,,,,,,,,
381499,2018,Hà Nội,Urban Station,Urban Station,Urban Station,Urban Station,,,,,,,,,,,,,
366395,2018,Cần Thơ,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,Other 1,Other 1,28.0,11.0,308.0,Seg.01 - Mass (<VND 25K),8.0,Passive,308.0
832947,2019,Hà Nội,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,Know it very well,Aha Cafe,Aha Cafe,Not Applicable,5.0,30.0,150.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,150.0
90424,2017,Hồ Chí Minh,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),,11.0,,,,,,
103004,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,,,,,,8.0,Passive,
458280,2018,Nha Trang,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,Other 1,Other 1,20.0,18.0,360.0,Seg.01 - Mass (<VND 25K),8.0,Passive,360.0
92157,2017,Hồ Chí Minh,Indepedent Cafe,Indepedent Cafe,,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,Indepedent Cafe,,5.0,,,,,,
121624,2017,Hà Nội,Other Branded Cafe Chain,Other Branded Cafe Chain,Other Branded Cafe Chain,Other Branded Cafe Chain,Other Branded Cafe Chain,Other Branded Cafe Chain,,,,,1.0,,,,,,
135905,2017,Đà Nẵng,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
393422,2018,Cần Thơ,Other 3,Other 3,Other 3,Other 3,,,,,,,,,,,,,
747983,2019,Đà Nẵng,Trung Nguyên,,Trung Nguyên,,,,Maybe do not know it,,,,,,,,,,
140845,2017,Hồ Chí Minh,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,Indepedent Cafe,,6.0,,,,,,
94868,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,2.0,,,,8.0,Passive,
123914,2017,Hồ Chí Minh,Gong Cha,,Gong Cha,Gong Cha,Gong Cha,Gong Cha,,,,,1.0,,,,8.0,Passive,
729704,2019,Nha Trang,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,Know a little,Trung Nguyên,,,,,,,,,
805412,2019,Hà Nội,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,Know it well,Aha Cafe,Aha Cafe,Not Applicable,4.0,40.0,160.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,160.0
136498,2017,Hải Phòng,Trung Nguyên,,Trung Nguyên,,,,,,,,,,,,,,
441487,2018,Nha Trang,Milano,,Milano,Milano,Milano,,,,,,,,,,5.0,Detractor,
382226,2018,Hà Nội,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,,,,,,,,,,,,,
356847,2018,Cần Thơ,Trung Nguyên,,Trung Nguyên,,,,,,,,,,,,,,
396335,2018,Đà Nẵng,Milano,,Milano,,,,,,,,,,,,,,
446181,2018,Hà Nội,Street / Half street coffee (including carts),,Street / Half street coffee (including carts),,,,,,,,,,,,,,
729019,2019,Hồ Chí Minh,Viva Star,,Viva Star,,,,Know it well,Viva Star,,,,,,,,,
439179,2018,Hà Nội,Aha Cafe,,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,,,,,1.0,40.0,40.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,40.0
438169,2018,Nha Trang,Trung Nguyên,,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,Trung Nguyên,,5.0,25.0,125.0,Seg.02 - Mass Asp (VND 25K - VND 59K),5.0,Detractor,125.0
451879,2018,Hà Nội,The Coffee House,,The Coffee House,The Coffee House,,,,,,,,,,,,,
447367,2018,Hà Nội,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,,,,,,,,,,,,,
734867,2019,Hồ Chí Minh,Đen Đá,,Đen Đá,,,,Know it well,,,,,,,,,,
454634,2018,Nha Trang,Highlands Coffee,,Highlands Coffee,,,,,,,,,,,,,,
828347,2019,Hồ Chí Minh,Đen Đá,,Đen Đá,,,,Maybe do not know it,,,,,,,,,,
141299,2017,Hồ Chí Minh,Effoc,,Effoc,,,,,,,,,,,,,,
367864,2018,Hồ Chí Minh,Urban Station,,Urban Station,Urban Station,,,,,,,,,,,,,
109263,2017,Hải Phòng,Street / Half street coffee (including carts),,Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,,,,,,,,,
134964,2017,Hà Nội,Urban Station,,Urban Station,Urban Station,,,,,,,,,,,,,
790494,2019,Hà Nội,Street,,Street,Street,,,Maybe do not know it,,,,,,,,,,
119593,2017,Hồ Chí Minh,Highlands Coffee,,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,,,,,,9.0,Promoter,
758407,2019,Cần Thơ,Mê Trang,,Mê Trang,Mê Trang,Mê Trang,,Know it well,Mê Trang,,,,,,,9.0,Promoter,
382218,2018,Hà Nội,Cộng Cà Phê,,Cộng Cà Phê,,,,,,,,,,,,,,
347593,2018,Cần Thơ,Other 3,Other 3,Other 3,Other 3,Other 3,Other 3,,,,,1.0,13.0,13.0,Seg.01 - Mass (<VND 25K),7.0,Passive,13.0
827902,2019,Cần Thơ,Mê Trang,,Mê Trang,,,,Maybe do not know it,,,,,,,,,,
809326,2019,Hồ Chí Minh,Viva Star,,Viva Star,Viva Star,,,Maybe do not know it,,,,,,,,,,
112222,2017,Hồ Chí Minh,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,Trung Nguyên,,10.0,,,,6.0,Detractor,
123912,2017,Hồ Chí Minh,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,,
739792,2019,Hà Nội,Other 1,Other,Other,Other,Other,Other,Know it very well,Other,Other,Not Applicable,5.0,40.0,200.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,200.0
421467,2018,Đà Nẵng,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,,,,,,6.0,Detractor,
748738,2019,Hồ Chí Minh,Cheese Coffee,,Cheese Coffee,Cheese Coffee,,,Know a little,,,,,,,,,,
132559,2017,Đà Nẵng,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,,,,,,,,,,
433329,2018,Hà Nội,The Coffee House,The Coffee House,The Coffee House,The Coffee House,,,,,,,,,,,,,
802314,2019,Đà Nẵng,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,Know it very well,Aha Cafe,Not Applicable,Not Applicable,3.0,25.0,75.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,75.0
103005,2017,Hồ Chí Minh,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,10.0,Promoter,
123913,2017,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,,,,,,,,,,
121567,2017,Hà Nội,Trung Nguyên,,Trung Nguyên,,,,,,,,,,,,,,
738985,2019,Hồ Chí Minh,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,Know a little,,,,,,,,,,
135362,2017,Hà Nội,Starbucks,,Starbucks,,,,,,,,,,,,,,
814005,2019,Hà Nội,Viva Star,Viva Star,Viva Star,,,,Know it well,,,,,,,,,,
816196,2019,Hà Nội,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,,,Know it well,Cộng Cà Phê,,,,,,,,,
808580,2019,Cần Thơ,Trung Nguyên,,Trung Nguyên,,,,Know a little,,,,,,,,,,
441787,2018,Hồ Chí Minh,Viva Star,,Viva Star,Viva Star,,,,,,,,,,,,,
394601,2018,Cần Thơ,Other 2,,Other 2,Other 2,,,,,,,,,,,,,
135488,2017,Cần Thơ,Street / Half street coffee (including carts),,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,,2.0,,,,,,
394679,2018,Hải Phòng,Other 2,Other 2,Other 2,Other 2,Other 2,,,,,,,,,,7.0,Passive,
133943,2017,Đà Nẵng,Highlands Coffee,,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,,,,,,8.0,Passive,
416111,2018,Cần Thơ,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,,,,,,,,,
382754,2018,Hà Nội,The Coffee House,The Coffee House,The Coffee House,,,,,,,,,,,,,,
849673,2019,Hồ Chí Minh,Trung Nguyên,,Trung Nguyên,,,,Know a little,,,,,,,,,,
109260,2017,Hải Phòng,Trung Nguyên,,Trung Nguyên,Trung Nguyên,,,,,,,,,,,,,
124735,2017,Hồ Chí Minh,Passio,,Passio,,,,,,,,,,,,,,
380040,2018,Đà Nẵng,The Coffee House,,The Coffee House,,,,,,,,,,,,,,
140389,2017,Hà Nội,Highlands Coffee,,Highlands Coffee,,,,,,,,,,,,,,
399749,2018,Hà Nội,Starbucks,,Starbucks,,,,,,,,,,,,,,
855259,2019,Hồ Chí Minh,Starbucks,,Starbucks,,,,Know it well,,,,,,,,,,
764623,2019,Hà Nội,Cộng Cà Phê,,Cộng Cà Phê,Cộng Cà Phê,,,Know a little,,,,,,,,,,
371211,2018,Hồ Chí Minh,Milano,,Milano,Milano,,,,,,,,,,,,,
738417,2019,Đà Nẵng,Thức Coffee,Thức Coffee,Thức Coffee,,,,Know a little,,,,,,,,,,
786922,2019,Hà Nội,Aha Cafe,,Aha Cafe,Aha Cafe,,,Know it very well,,,,,,,,,,
109267,2017,Hải Phòng,Maxx Coffee,,Maxx Coffee,,,,,,,,,,,,,,
854586,2019,Hồ Chí Minh,Phúc Long,,Phúc Long,Phúc Long,,,Know a little,,,,,,,,,,
792060,2019,Hà Nội,Street,,Street,,,,Maybe do not know it,,,,,,,,,,
768332,2019,Hà Nội,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,,Know it very well,Aha Cafe,,,,,,,10.0,Promoter,
445913,2018,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,2.0,50.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,100.0
452675,2018,Nha Trang,Street / Half street coffee (including carts),,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),,7.0,8.0,56.0,Seg.01 - Mass (<VND 25K),4.0,Detractor,56.0
138626,2017,Hà Nội,Maxx Coffee,,Maxx Coffee,,,,,,,,,,,,,,
402836,2018,Đà Nẵng,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,1.0,7.0,7.0,Seg.01 - Mass (<VND 25K),8.0,Passive,7.0
460166,2018,Hồ Chí Minh,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,7.0,Passive,
108980,2017,Hà Nội,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,,,,,,,,
813950,2019,Hà Nội,Phúc Long,,Phúc Long,Phúc Long,,,Know a little,,,,,,,,,,
440869,2018,Đà Nẵng,Cộng Cà Phê,,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,,,,,,,,,,8.0,Passive,
123098,2017,Đà Nẵng,Urban Station,Urban Station,Urban Station,,,,,,,,,,,,,,
452108,2018,Đà Nẵng,Nia cafe,,Nia cafe,Nia cafe,,,,,,,,,,,,,
97099,2017,Hà Nội,Starbucks,,Starbucks,Starbucks,,,,,,,,,,,,,
95910,2017,Hồ Chí Minh,Effoc,,Effoc,,,,,,,,,,,,,,
731148,2019,Hà Nội,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,,,Know a little,Cộng Cà Phê,,,,,,,,,
806463,2019,Hà Nội,Street,,Street,,,,Know a little,,,,,,,,,,
418094,2018,Đà Nẵng,Mộc Miên,,Mộc Miên,Mộc Miên,,,,,,,,,,,,,
818248,2019,Đà Nẵng,Long Cafe,,Long Cafe,,,,Know a little,,,,,,,,,,
136428,2017,Hà Nội,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,3.0,,,,,,
441937,2018,Hải Phòng,Street / Half street coffee (including carts),,Street / Half street coffee (including carts),,,,,,,,,,,,,,
800181,2019,Hà Nội,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,Maybe do not know it,,,,,,,,,,
386148,2018,Đà Nẵng,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,Other 1,Other 1,20.0,15.0,300.0,Seg.01 - Mass (<VND 25K),8.0,Passive,300.0
803990,2019,Hồ Chí Minh,Other 1,Other,Other,Other,Other,Other,Know it very well,Other,Other,Not Applicable,4.0,25.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,100.0
379573,2018,Cần Thơ,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,Other 1,,10.0,50.0,500.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,500.0
139989,2017,Hà Nội,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,,,3.0,,,,,,
817723,2019,Nha Trang,Trung Nguyên,,Trung Nguyên,Trung Nguyên,,,Maybe do not know it,,,,,,,,,,
365742,2018,Cần Thơ,Street / Half street coffee (including carts),,Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,,,,,,,,,,,
421114,2018,Nha Trang,Other 2,Other 2,Other 2,Other 2,Other 2,,,,,,,,,,8.0,Passive,
818028,2019,Hà Nội,Mê Trang,,Mê Trang,,,,Maybe do not know it,,,,,,,,,,
451250,2018,Đà Nẵng,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,Other 1,,10.0,25.0,250.0,Seg.02 - Mass Asp (VND 25K - VND 59K),9.0,Promoter,250.0
365657,2018,Hà Nội,Coffee Bean & Tea Leaf,,Coffee Bean & Tea Leaf,Coffee Bean & Tea Leaf,,,,,,,,,,,,,
804294,2019,Cần Thơ,Other 1,Other,Other,Other,Other,Other,Know it very well,Other,Other,Other,30.0,12.0,360.0,Seg.01 - Mass (<VND 25K),8.0,Passive,360.0
121217,2017,Hà Nội,Highlands Coffee,,Highlands Coffee,Highlands Coffee,,,,,,,,,,,,,
456760,2018,Hà Nội,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,,,,,2.0,35.0,70.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,70.0
829136,2019,Hải Phòng,Milano,,Milano,,,,Maybe do not know it,,,,,,,,,,
824951,2019,Hồ Chí Minh,Đen Đá,,Đen Đá,,,,Know a little,,,,,,,,,,
822078,2019,Đà Nẵng,Cộng Cà Phê,,Cộng Cà Phê,,,,Know it well,,,,,,,,,,
792575,2019,Hà Nội,Starbucks,,Starbucks,,,,Know a little,Starbucks,,,,,,,,,
97234,2017,Hồ Chí Minh,Starbucks,,Starbucks,,,,,,,,,,,,,,
825159,2019,Đà Nẵng,Other 2,Other,Other,Other,Other,Other,Know it well,Other,Other,Not Applicable,10.0,8.0,80.0,Seg.01 - Mass (<VND 25K),,,80.0
138733,2017,Hồ Chí Minh,Trung Nguyên,,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,2.0,,,,8.0,Passive,
826154,2019,Hà Nội,Runam cafe,,Runam cafe,Runam cafe,,,Maybe do not know it,,,,,,,,,,
797386,2019,Đà Nẵng,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,Know a little,Trung Nguyên,,,,,,,,,
843167,2019,Hồ Chí Minh,Laha Coffee,,Laha Coffee,,,,Maybe do not know it,,,,,,,,,,
817922,2019,Cần Thơ,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,Maybe do not know it,,,,,,,,,,
138882,2017,Hà Nội,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,Highlands Coffee,,8.0,,,,10.0,Promoter,
759973,2019,Hồ Chí Minh,Cộng Cà Phê,,Cộng Cà Phê,,,,Know a little,,,,,,,,,,
830876,2019,Hà Nội,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,Know a little,,,,,,,,,,
736817,2019,Hồ Chí Minh,Street,Street,Street,Street,Street,Street,Know it very well,,Not Applicable,Not Applicable,3.0,15.0,45.0,Seg.01 - Mass (<VND 25K),9.0,Promoter,45.0
138721,2017,Hà Nội,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,,,,,,,,,,9.0,Promoter,
814909,2019,Hải Phòng,The Coffee House,,The Coffee House,,,,Know a little,,,,,,,,,,
392408,2018,Hồ Chí Minh,Trung Nguyên,,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,,,,,,8.0,Passive,
786004,2019,Hà Nội,Urban Station,,Urban Station,Urban Station,,,Know a little,,,,,,,,,,
411680,2018,Hà Nội,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,,,Aha Cafe,,4.0,25.0,100.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,100.0
810014,2019,Đà Nẵng,Mộc Miên,,Mộc Miên,,,,Know a little,,,,,,,,,,
805687,2019,Hà Nội,Phúc Long,,Phúc Long,Phúc Long,Phúc Long,,Maybe do not know it,,,,,,,,8.0,Passive,
433667,2018,Đà Nẵng,Other 2,Other 2,Other 2,Other 2,Other 2,Other 2,,,,,1.0,35.0,35.0,Seg.02 - Mass Asp (VND 25K - VND 59K),7.0,Passive,35.0
730605,2019,Hải Phòng,Other 1,Other,Other,Other,Other,Other,Know a little,Other,Not Applicable,Not Applicable,2.0,30.0,60.0,Seg.02 - Mass Asp (VND 25K - VND 59K),6.0,Detractor,60.0
799596,2019,Đà Nẵng,The Coffee House,The Coffee House,The Coffee House,The Coffee House,,,Know it well,The Coffee House,,,,,,,,,
361905,2018,Cần Thơ,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,Other 1,,4.0,12.0,48.0,Seg.01 - Mass (<VND 25K),8.0,Passive,48.0
794703,2019,Hồ Chí Minh,Phúc Long,,Phúc Long,,,,Know a little,,,,,,,,,,
418686,2018,Cần Thơ,Other 2,Other 2,Other 2,Other 2,Other 2,,,,,,,,,,8.0,Passive,
836549,2019,Cần Thơ,Other 1,Other,Other,Other,Other,Other,Know it very well,Other,Other,Not Applicable,10.0,15.0,150.0,Seg.01 - Mass (<VND 25K),9.0,Promoter,150.0
96306,2017,Hồ Chí Minh,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,Trung Nguyên,,,,,1.0,,,,8.0,Passive,
411359,2018,Hải Phòng,Effoc,,Effoc,Effoc,,,,,,,,,,,,,
418691,2018,Cần Thơ,Milano,,Milano,,,,,,,,,,,,,,
801071,2019,Hà Nội,Other 1,Other,Other,Other,Other,Other,Know it very well,Other,Other,Not Applicable,7.0,40.0,280.0,Seg.02 - Mass Asp (VND 25K - VND 59K),8.0,Passive,280.0
359946,2018,Hà Nội,Milano,,Milano,,,,,,,,,,,,,,
394018,2018,Hải Phòng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,2.0,60.0,120.0,Seg.03 - Premium (VND 60K - VND 99K),9.0,Promoter,120.0
416333,2018,Cần Thơ,Other 1,Other 1,Other 1,Other 1,Other 1,Other 1,,,,,3.0,15.0,45.0,Seg.01 - Mass (<VND 25K),10.0,Promoter,45.0
369545,2018,Đà Nẵng,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,,,,,,10.0,Promoter,
363114,2018,Hà Nội,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,Cộng Cà Phê,,,,,,,,,,8.0,Passive,
109196,2017,Hải Phòng,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,Indepedent Cafe,,4.0,,,,,,
813388,2019,Nha Trang,Milano,,Milano,,,,Maybe do not know it,,,,,,,,,,
118296,2017,Hồ Chí Minh,Saigon Café,,Saigon Café,,,,,,,,,,,,,,
813654,2019,Hà Nội,Runam cafe,,Runam cafe,Runam cafe,,,Know a little,Runam cafe,,,,,,,,,
383551,2018,Hồ Chí Minh,Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),,,,,,,,,,,,,
812886,2019,Hồ Chí Minh,Milano,,Milano,,,,Know it well,,,,,,,,,,
460192,2018,Đà Nẵng,Other 2,Other 2,Other 2,Other 2,Other 2,Other 2,,,,,2.0,15.0,30.0,Seg.01 - Mass (<VND 25K),7.0,Passive,30.0
121484,2017,Hải Phòng,Starbucks,,Starbucks,Starbucks,,,,,,,,,,,,,
431622,2018,Hà Nội,Milano,,Milano,,,,,,,,,,,,,,
109040,2017,Hải Phòng,Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),Street / Half street coffee (including carts),,,Street / Half street coffee (including carts),Street / Half street coffee (including carts),20.0,,,,,,
458350,2018,Hồ Chí Minh,Thức Coffee,,Thức Coffee,,,,,,,,,,,,,,
827757,2019,Hồ Chí Minh,Phúc Long,Phúc Long,Phúc Long,Phúc Long,Phúc Long,,Know a little,,,,,,,,8.0,Passive,
754301,2019,Hồ Chí Minh,Urban Station,,Urban Station,,,,Know a little,,,,,,,,,,
367359,2018,Hồ Chí Minh,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,Highlands Coffee,,,,,,,,,,9.0,Promoter,
115993,2017,Cần Thơ,Highlands Coffee,,Highlands Coffee,,,,,,,,,,,,,,
131113,2017,Đà Nẵng,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,Indepedent Cafe,,,Indepedent Cafe,Indepedent Cafe,25.0,,,,,,
793129,2019,Hà Nội,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,Aha Cafe,,Know it well,Aha Cafe,,,,,,,8.0,Passive,
